01AUMMBA20004  ;CK28   ;000400;PACATE FACH GAV/ESTR GAV/FUNDO  CARVALHO/CARVALHO           ;PT;UN;07                  ;0;0;0;22,97;22881
01ACLTMAB9001  ;CE102  ;000300;PACOTE LAT.EXT E INTERNA STILE II TABACO/TABACO             ;PT;UN;07                  ;0;0;0;34,09;23026
01ATLMEB17001  ;CB106  ;000300;PACOTE BASE/TOPO/FERRAGEM 3PT BT STILE II  TABACO/TABACO    ;PT;UN;07                  ;0;0;0;29;23027
1BAENFPFG0002  ;       ;999999;MU-TOPO/3DIVIS/45 1393X451X25 CB TABACO CE TABACO           ;PI;UN;00                  ;0;0;0;0;23079
1CAHFMBA00002  ;       ;999999;MU-DIVISORIA CAVILHA 433X403X18E CB TABACO CE TABACO        ;PI;UN;00                  ;0;0;0;0;23080
1EABILMBI0002  ;       ;999999;MU-LATERAL/INT/DIR 1284X424X18E CB TABACO CE TABACO         ;PI;UN;00                  ;0;0;0;0;23081
1EABILPGA0002  ;       ;999999;MU-LATERAL/EXTERNA ESQUERDA 1284X424X25E CB TABACO CE TABACO;PI;UN;00                  ;0;0;0;0;23083
2PT1861802003  ;G613   ;000500;PLASMA-MOD.TORRE PORTA REV.1862X367X18E C/ VIDRO PRT IB/IB  ;PI;UN;00                  ;1862;367;18;0;29342
01ATLMEB12003  ;CB101  ;000400;PACOTE BASE/TOPO/FERRAGEM 4PT BT STILE II CARVALHO/CARVALHO ;PT;UN;07                  ;0;0;0;39,9;23071
KDIV090001     ;CK130  ;000300;KIT 2 DIVISORIA STILE 883 ARM PB/PC TB                      ;PT;UN;07                  ;0;0;0;11,4;22616
KDIV090002     ;CK130  ;000100;KIT 2 DIVISORIA STILE 883 ARM PB/PC NC                      ;PT;UN;07                  ;0;0;0;11,4;22617
KPTB020004     ;CP111  ;000700;KIT 2 PORTAS BATER STILE 2260 BR                            ;PT;UN;22                  ;2310;460;50;25,7;22780
2PT2261801002  ;G106   ;000100;GR/ST-PORTA BT PERFIL ALUM. 2260X442X18E NOCE               ;PI;UN;00                  ;0;0;0;12,6;22805
KPPF010002     ;CP109  ;000100;GR/ST-KIT 02 PORTAS 2260X442X18E C/ PERFIL ALUM. NOCE       ;PT;UN;07                  ;0;0;0;12,6;22811
CFKDIV1300A20  ;L148   ;000700;GR/ST - FERRAGENS KIIT DIV CALCEIRO 883X385X18E BRANCO      ;PF;UN;07                  ;0;0;0;17,52;22869
01ASLMEL03001  ;CE20   ;000300;PACOTE LAT.EXT/ DIR. E ESQ. 2321X600X18E LINHA STILE TB/TB  ;PT;UN;07                  ;0;0;0;37,1;22874
1LE8001500002  ;E1061  ;000300;LAT EXT ESQ 800X452X15E BUFFET YOUNG TABACO                 ;PI;UN;01                  ;800;452;15;0;35790
CFEKDL0400001  ;       ;999999;FERRAGENS COMODA ART 8GAV                                   ;PF;UN;07                  ;0;0;0;2;22661
2PT1611802004  ;G107   ;000700;GR/ST - PORTA BT ESQ 1619X442X18E PERFIL ALUM. BRANCO       ;PI;UN;00                  ;0;0;0;9,02;22824
2PT1611803004  ;G108   ;000700;GR/ST - PORTA BT DIR 1619X442X18E PERFIL ALUM. BRANCO       ;PI;UN;00                  ;0;0;0;9,02;22825
KDIV040004     ;CK125  ;000700;KIT 1 DIVISORIA STILE 450 ARM 1 PT BATER BR                 ;PT;UN;07                  ;0;0;0;3,3;22841
KDIV050001     ;CK126  ;000300;KIT 2 DIVISORIA STILE 450 ARM 1 PT BATER TB                 ;PT;UN;07                  ;0;0;0;6,2;22842
KGVT090003     ;CK115  ;000400;KIT GAVETEIRO STILE C/ 4 GV EXT ESQ 883 ARM PB CV           ;PT;UN;07                  ;0;0;0;44,2;22741
1FU6621002A04  ;F623   ;000400;BUFF - FUNDO 662X452X10E  CARVALHO                          ;PI;UN;00                  ;662;452;10;14,69;28633
01AUMMBA20005  ;CK28   ;000700;PACOTE FACH GAV/ESTR GAV/FUNDO  BRANCO/BRANCO               ;PT;UN;07                  ;0;0;0;22,97;22882
01ACENIA05002  ;CF13   ;000307;PACOTE FUNDO (STILE TV) LINHA STILE  TABACO/BRANCO          ;PT;UN;07                  ;0;0;0;0;22883
1BA9212500006  ;A321   ;000800;OF/ST - BASE COMODA 921X600X25E  LARANJA/LARANJA            ;PI;UN;00                  ;921;600;25;0;29154
1EABILPGA1     ;       ;999999;MU-LATERAL/EXTERNA DIREITA1284X424X25E3                     ;PI;UN;00                  ;0;0;0;0;23062
03CPLQBA02004  ;CC02   ;000400;PACOTE CABECEIRA E FERRAGEM CAMA 900(LEGGERA) CARVALHO/CARVA;PT;UN;07                  ;0;0;0;0;23141
1LA6442500002  ;E323   ;000300;BU - LAT. EXT REVERS. 644X424X18E  TABACO/TABACO            ;PI;UN;00                  ;0;0;0;0;22944
1LT3131800002  ;E324   ;000300;BU - LAT. INT GAV. 313X403X18E  TABACO/TABACO               ;PI;UN;00                  ;0;0;0;0;22945
01ATLMEB12004  ;CB101  ;000700;PACOTE BASE/TOPO/FERRAGEM 4PT BT STILE II BRANCO/BRANCO     ;PT;UN;07                  ;0;0;0;39,9;23073
01ACUKMEI5004  ;CI102  ;000700;PACOTE LAT INT 3 PC 2262X520X18E STILE II  BRANCO/BRANCO    ;PT;UN;07                  ;0;0;0;29,8;23178
01ATLMEB15004  ;CB104  ;000700;PACOTE BASE/TOPO/FERRAGEM 3PT CR STILE II BRANCO/BRANCO     ;PT;UN;07                  ;0;0;0;47,9;23179
01FCENIA03A20  ;CF03   ;000700;PACOTE FUNDO 2272X892X10E 3 PC BRANCO                       ;PT;UN;23                  ;2280;910;50;46,2;23181
1BA1341800001  ;A104   ;000300;GR/ST- BASE 03 PORTAS 1341X576X18E TABACO                   ;PI;UN;00                  ;1341;576;18;0;23028
1TP1341800001  ;B103   ;000300;GR/ST- TOPO 03 PORTAS 1341X576X18E  TABACO                  ;PI;UN;00                  ;1341;576;18;0;23029
01ASLMEL03002  ;CE20   ;000100;PACOTE LAT.EXT/ DIR. E ESQ. 2321X600X18E LINHA STILE NB/NB  ;PT;UN;07                  ;0;0;0;37,1;22875
01ASLMEL03004  ;CE20   ;000700;PACOTE LAT.EXT/ DIR. E ESQ. 2321X600X18E LINHA STILE BR/BR  ;PT;UN;07                  ;0;0;0;37,1;22877
KDIV020001     ;CK123  ;000300;KIT 1DIVISORIA STILE 440 ARM 3 PT BATER TB                  ;PT;UN;07                  ;0;0;0;3,3;22830
KDIV020002     ;CK123  ;000100;KIT 1DIVISORIA STILE 440 ARM 3 PT BATER NC                  ;PT;UN;07                  ;0;0;0;3,3;22831
KDIV020004     ;CK123  ;000700;KIT 1DIVISORIA STILE 440 ARM 3 PT BATER BR                  ;PT;UN;07                  ;0;0;0;3,3;22833
KDIV030001     ;CK124  ;000300;KIT 2 DIVISORIA STILE 440 ARM 3 PT BATER TB                 ;PT;UN;07                  ;0;0;0;6,1;22834
KDIV090003     ;CK130  ;000400;KIT 2 DIVISORIA STILE 883 ARM PB/PC CV                      ;PT;UN;07                  ;0;0;0;11,4;22618
KDIV090004     ;CK130  ;000700;KIT 2 DIVISORIA STILE 883 ARM PB/PC BR                      ;PT;UN;07                  ;0;0;0;11,4;22619
CFKGVT0900A04  ;L162   ;000400;GR/ST - FERRAGENS KIT GAVETEIRO C/ GAVETAS (883 ESQ) CARVALH;PF;UN;07                  ;0;0;0;0;22743
KGVT090004     ;CK115  ;000700;KIT GAVETEIRO STILE C/ 4 GV EXT ESQ 883 ARM PB BR           ;PT;UN;07                  ;0;0;0;44,2;22744
01AANDMF28003  ;CO07   ;000400;PACOTE BASE/TOPO COMODA ART 8 GAV CARVALHO/CARVALHO         ;PT;UN;07                  ;0;0;0;33,5;22697
1TP1862500010  ;B313   ;000400;ART - TOPO 1861,5X451X25E CARVALHO                          ;PI;UN;00                  ;1861,5;451;25;0;22698
01AANDMF29003  ;CO08   ;000400;PACOTE LAT EXT/LAT INT./FD/CX FE/GUIA COMODA ART 8GAV CARVAL;PT;UN;07                  ;0;0;0;34;22699
1FU6621003A03  ;F624   ;000300;BUFF - FUNDO 662X442X10E  TABACO                            ;PI;UN;00                  ;662;452;10;14,69;28636
1BA3331800001  ;A614   ;000300;PLASMA - MOD.TORRE BASE/TOPO 333X330X18E  TABACO/TABACO     ;PI;UN;00                  ;333;330;18;0;29269
1TR1091800001  ;F639   ;000300;PLASMA - MODULO CENTRAL TRAVA 1095X120X18E TABACO/TABACO    ;PI;UN;00                  ;1095;120;18;0;29308
1PT4331800002  ;H303   ;000300;BU -  PRATELEIRA 433X403X18E TABACO/TABACO                  ;PI;UN;00                  ;0;0;0;0;22946
CFEKDL0200A03  ;       ;999999;FERRAGENS BUFFET CE TABACO                                  ;PF;UN;07                  ;0;0;0;2;22948
1EG4071200001  ;D313   ;000100;ESTR/GAV- 407X400X100X12E NOCE/NOCE                         ;PI;UN;00                  ;0;0;0;0;22995
1FAAVFCAA0A01  ;F316   ;000100;MU-FUNDO  1294X442X10  NOCE                                 ;PI;UN;00                  ;0;0;0;0;22996
2BACDMCA00A01  ;       ;999999;FACHADA DE GAVETA 446X156X18E CB NOCE                       ;PI;UN;00                  ;0;0;0;0;22997
CFEKHJ0200A01  ;       ;999999;FERRAGENS CRISTALEIRA 2PTA 8PR 2GV CE NOCE                  ;PF;UN;07                  ;0;0;0;0;22998
01ACENIA05003  ;CF13   ;000100;PACOTE FUNDO (STILE TV) LINHA STILE NOCE/NOCE               ;PT;UN;22                  ;0;0;0;0;22884
01ACENIA05004  ;CF13   ;000107;PACOTE FUNDO (STILE TV) LINHA STILE NOCE/BRANCO             ;PT;UN;07                  ;0;0;0;0;22885
CFEKDF0400A03  ;L302   ;999999;FERRAGENS COMODA ART 4GAV CE TABACO                         ;PF;UN;07                  ;0;0;0;2;22443
1ABBFPAA00A04  ;A310   ;000400;MU/CRT - BASE 504X451X25E CARVALHO                          ;PI;UN;00                  ;504;451;25;19,37;22518
1FR3821200A04  ;       ;999999;ESTR/GAV- FRENTE GAV. 382X100X12E F3MM CE CARVALHO          ;PI;UN;00                  ;0;0;0;0;22520
1LA1113500003  ;E327   ;000400;ART - LAT EXT DIR 1104X451X35E CARVALHO                     ;PI;UN;00                  ;1104;451;35;0;22521
KDIV050002     ;CK126  ;000100;KIT 2 DIVISORIA STILE 450 ARM 1 PT BATER NC                 ;PT;UN;07                  ;0;0;0;6,2;22843
KDIV050003     ;CK126  ;000400;KIT 2 DIVISORIA STILE 450 ARM 1 PT BATER CV                 ;PT;UN;07                  ;0;0;0;6,2;22844
CFKDIV1400A03  ;L149   ;000300;GR/ST - FERRAGENS KIT DIV CALCEIRO 883X385X18E (02) TABACO  ;PF;UN;07                  ;0;0;0;17,52;22621
KDIV140002     ;CK137  ;000100;KIT 2 DIVISORIA STILE RECUADA CALC 883 ARM PB/PC NC         ;PT;UN;07                  ;0;0;0;9,3;22622
KPPF010003     ;CP109  ;000400;GR/ST-KIT 02 PORTAS 2260X442X18E C/ PERFIL ALUM. CARVALHO   ;PT;UN;07                  ;0;0;0;12,6;22812
KPPF010004     ;CP109  ;000700;KIT 2 PORTAS BATER STILE PERFIL ALUM BR                     ;PT;UN;07                  ;0;0;0;27,9;22813
2PT1611802001  ;G107   ;000300;GR/ST - PORTA BT ESQ 1619X442X18E PERFIL ALUM. TABACO       ;PI;UN;00                  ;0;0;0;9,02;22815
2PT1611803001  ;G108   ;000300;GR/ST - PORTA BT DIR 1619X442X18E PERFIL ALUM. TABACO       ;PI;UN;00                  ;0;0;0;9,02;22816
KGVT070001     ;CK113  ;000300;KIT GAVETEIRO STILE C/ 4 GV EXT DIR 883 ARM PB TB           ;PT;UN;07                  ;0;0;0;44,3;22713
KGVT070002     ;CK113  ;000100;KIT GAVETEIRO STILE C/ 4 GV EXT DIR 883 ARM PB NC           ;PT;UN;07                  ;0;0;0;44,3;22714
01ACENIA02A01  ;CF10   ;000100;PACOTE FUNDO 2272X892X10 2 PC LINHA STILE  NOCE             ;PT;UN;23                  ;2280;920;40;33,1;23102
01ATLMEB13002  ;CB102  ;000100;PACOTE BASE/TOPO/FERRAGEM 2PT CR STILE II  NOCE/NOCE        ;PT;UN;07                  ;0;0;0;32,4;23103
1AAXFPFI00003  ;       ;999999;MU-BASE/3DIVIS/45 1393X451X25 CB CARVALHO CE CARVALHO       ;PI;UN;00                  ;0;0;0;0;23087
1BAENFPFG0003  ;       ;999999;MU-TOPO/3DIVIS/45 1393X451X25 CB CARVALHO CE CARVALHO       ;PI;UN;00                  ;0;0;0;0;23088
1CAHFMBA00003  ;       ;999999;MU-DIVISORIA CAVILHA 433X403X18E CB CARVALHO CE CARVALHO    ;PI;UN;00                  ;0;0;0;0;23089
1EABILMBJ0003  ;       ;N     ;MU-LATERAL/INT/ESQ 1284X424X18E CB CARVALHO CE CARVALHO     ;PI;UN;00                  ;0;0;0;0;23091
01AGMRRF01004  ;CH01   ;000400;PACOTE TOPO 1962X610X51E MILANO CARVALHO/CARVALHO           ;PT;UN;07                  ;0;0;0;41,51;23183
01AXMUQE05004  ;CH02   ;000400;PACOTE DIV/LAT.EXT/INT/CX FE MILANO  CARVALHO/CARVALHO      ;PT;UN;07                  ;0;0;0;40,57;23184
01ACENIA05005  ;CF13   ;000400;PACOTE FUNDO (STILE TV) LINHA STILE CARVALHO/CARVALHO       ;PT;UN;22                  ;0;0;0;0;22886
01ACENIA05007  ;CF13   ;000700;PACOTE FUNDO (STILE TV) LINHA STILE BRANCO/BRANCO           ;PT;UN;22                  ;0;0;0;0;22888
01ATLMEB14001  ;CB103  ;000300;PACOTE BASE/TOPO/FERRAGEM 6PT BT STILE II TABACO/TABACO     ;PT;UN;07                  ;0;0;0;58,2;23143
01SBWNIAA3A03  ;CF07   ;000300;PACOTE FUNDO 2242X882X10E 6 PB LINHA STILE  TABACO          ;PT;UN;22                  ;2250;920;50;43,4;23145
01ATLMEB14002  ;CB103  ;000100;PACOTE BASE/TOPO/FERRAGEM 6PT BT STILE II  NOCE/NOCE        ;PT;UN;07                  ;0;0;0;58,2;23147
2RD4092500001  ;W608   ;000300;BUFF - RODAPE 423X60X18E  TABACO/TABACO                     ;PI;UN;00                  ;423;60;18;0;28646
KDIV060001     ;CK127  ;000300;KIT 1 DIVISORIA STILE 873 ARM 6 PT BATER MOD CENTRAL TB     ;PT;UN;07                  ;0;0;0;6,2;22846
KDIV060002     ;CK127  ;000100;KIT 1 DIVISORIA STILE 873 ARM 6 PT BATER MOD CENTRAL NC     ;PT;UN;07                  ;0;0;0;6,2;22847
CFKGVT0900A20  ;L162   ;000700;GR/ST - FERRAGENS KIT GAVETEIRO C/ GAVETAS (883 ESQ) BRANCO ;PF;UN;07                  ;0;0;0;0;22746
KGVT100001     ;CK134  ;000300;GR/ST - KIT GAVETEIRO C/3 GAVETAS 892 TABACO                ;PT;UN;07                  ;0;0;0;17,52;22747
KGVT100003     ;CK134  ;000400;GR/ST - KIT GAVETEIRO C/3 GAVETAS 892 CARVALHO              ;PT;UN;07                  ;0;0;0;17,52;22749
KGVT100004     ;CK134  ;000700;GR/ST - KIT GAVETEIRO C/3 GAVETAS 892 BRANCO                ;PT;UN;07                  ;0;0;0;17,52;22750
01AANDMF27004  ;CO06   ;000700;PACOTE GAV/FD GAV/FACH GAV COMODA ART 8-4GAV  BR/BR         ;PT;UN;07                  ;0;0;0;25,7;22704
1FR7591200001  ;       ;999999;ESTR/GAV- FRENTE GAV. 759X100X12E F3MM                      ;PI;UN;00                  ;759;100;12;0;22715
KGVT070003     ;CK113  ;000400;KIT GAVETEIRO STILE C/ 4 GV EXT DIR 883 ARM PB CV           ;PT;UN;07                  ;0;0;0;44,3;22716
KDIV030002     ;CK124  ;000100;KIT 2 DIVISORIA STILE 440 ARM 3 PT BATER NC                 ;PT;UN;07                  ;0;0;0;6,1;22835
KDIV030003     ;CK124  ;000400;KIT 2 DIVISORIA STILE 440 ARM 3 PT BATER CV                 ;PT;UN;07                  ;0;0;0;6,1;22836
KDIV040001     ;CK125  ;000300;KIT 1 DIVISORIA STILE 450 ARM 1 PT BATER TB                 ;PT;UN;07                  ;0;0;0;3,3;22838
KDIV040002     ;CK125  ;000100;KIT 1 DIVISORIA STILE 450 ARM 1 PT BATER NC                 ;PT;UN;07                  ;0;0;0;3,3;22839
CFKDIV1400A01  ;L149   ;000100;GR/ST - FERRAGENS KIT DIV CALCEIRO 883X385X18E (02)  NOCE   ;PF;UN;07                  ;0;0;0;17,52;22623
KDIV140003     ;CK137  ;000400;KIT 2 DIVISORIA STILE RECUADA CALC 883 ARM PB/PC CV         ;PT;UN;07                  ;0;0;0;9,3;22624
01AXQXPE06004  ;CH03   ;000400;PACOTE LAT.ESQ.E DIR./FUNDOS MILANO CARVALHO/CARVALHO       ;PT;UN;07                  ;0;0;0;42,17;23185
03BRHPKD05002  ;CT06   ;000400;PACOTE LONG/PEZEIRA/CX FE BP 1400 CARVALHO/CARVALHO         ;PT;UN;07                  ;0;0;0;15;23188
01ACLTMAB9002  ;CE102  ;000100;PACOTE LAT.EXT E INTERNA STILE II  NOCE/NOCE                ;PT;UN;07                  ;0;0;0;34,09;23033
01ATLMEB17002  ;CB106  ;000100;PACOTE BASE/TOPO/FERRAGEM 3PT BT STILE II  NOCE/NOCE        ;PT;UN;07                  ;0;0;0;29;23034
1BA1341800002  ;A104   ;000100;GR/ST- BASE 03 PORTAS 1341X576X18E  NOCE                    ;PI;UN;00                  ;1341;576;18;0;23035
1TP1341800002  ;B103   ;000100;GR/ST- TOPO 03 PORTAS 1341X576X18E  NOCE                    ;PI;UN;00                  ;1341;576;18;0;23036
01ATLMEB19001  ;CB108  ;000300;PACOTE BASE/TOPO/FERRAGEM 1PT BT STILE II TABACO/TABACO     ;PT;UN;07                  ;0;0;0;10,3;22963
1BA4501800001  ;A108   ;000300;GR/ST- BASE 01 PORTA 450X576X18E  TABACO                    ;PI;UN;00                  ;450;576;18;0;22964
01ACENIA07A04  ;CF101  ;000400;PACOTE FUNDO 2 PB 2242X902X10E STILE II  CARVALHO           ;PT;UN;22                  ;2290;910;50;19,5;23010
01ATLMEB16003  ;CB105  ;000400;PACOTE BASE/TOPO/FERRAGEM 2PT BT STILE II CARVALHO/CARVALHO ;PT;UN;07                  ;0;0;0;20,3;23011
KPXC54         ;KPXC54 ;999999;KIT PUXADORES 04 (PUX. 7PU006) PRATA CROMADO                ;PT;UN;07                  ;0;0;0;0;29233
01ACENIA07A20  ;CF101  ;000700;PACOTE FUNDO 2 PB 2242X902X10E STILE II BRANCO              ;PT;UN;22                  ;2290;910;50;19,5;23014
2FG8741800012  ;M309   ;000700;FACHADA DE GAVETA 874X156X18E  BRANCO/BRANCO                ;PI;UN;00                  ;874;156;18;0;22705
01AANDMF28004  ;CO07   ;000700;PACOTE BASE/TOPO COMODA ART 8 GAV BRANCO/BRANCO             ;PT;UN;07                  ;0;0;0;33,5;22706
1LE8001500005  ;E1061  ;000700;LAT EXT ESQ 800X452X15E BUFFET YOUNG BRANCO                 ;PI;UN;01                  ;800;452;15;0;35791
2FG8741800007  ;M309   ;000400;FACHADA DE GAVETA 874X156X18E CARVALHO/CARVALHO             ;PI;UN;00                  ;874;156;18;0;22664
KDIV060003     ;CK127  ;000400;KIT 1 DIVISORIA STILE 873 ARM 6 PT BATER MOD CENTRAL CV     ;PT;UN;07                  ;0;0;0;6,2;22848
KDIV060004     ;CK127  ;000700;KIT 1 DIVISORIA STILE 873 ARM 6 PT BATER MOD CENTRAL BR     ;PT;UN;07                  ;0;0;0;6,2;22849
KDIV140004     ;CK137  ;000700;KIT 2 DIVISORIA STILE RECUADA CALC 883 ARM PB/PC BR         ;PT;UN;07                  ;0;0;0;9,3;22626
CFKDIV1400A20  ;L149   ;000700;GR/ST - FERRAGENS KIT DIV CALCEIRO 883X385X18E (02) BRANCO  ;PF;UN;07                  ;0;0;0;17,52;22627
KGVT050001     ;CK111  ;000300;KIT GAVETEIRO STILE C/ 3 GV 873 ARM PB TB                   ;PT;UN;07                  ;0;0;0;28,8;22591
KGVT050002     ;CK111  ;000100;KIT GAVETEIRO STILE C/ 3 GV 873 ARM PB NC                   ;PT;UN;07                  ;0;0;0;28,8;22592
KGVT050004     ;CK111  ;000700;KIT GAVETEIRO STILE C/ 3 GV 873 ARM PB BR                   ;PT;UN;07                  ;0;0;0;28,8;22594
KDIV070003     ;CK128  ;000400;KIT 2 DIVISORIA STILE 873 ARM 6 PT BATER MOD CENTRAL CV     ;PT;UN;07                  ;0;0;0;11,1;22610
KGVT070004     ;CK113  ;000700;KIT GAVETEIRO STILE C/ 4 GV EXT DIR 883 ARM PB BR           ;PT;UN;07                  ;0;0;0;44,3;22717
KGVT080001     ;CK114  ;000300;GR/ST - KIT GAVETEIRO C/ 4 GV 893 ARM 2 PT BATER TB         ;PT;UN;07                  ;0;0;0;46;22718
01ABWFIA02A01  ;CF06   ;000100;PACOTE FUNDO 2242X442X10E 5 PB LINHA STILE  NOCE            ;PT;UN;22                  ;2250;920;50;38,8;23127
1EABILPGA0003  ;       ;999999;MU-LATERAL/EXTERNA ESQUERDA 1284X424X25E CB CARVALHO CE CARV;PI;UN;00                  ;0;0;0;0;23092
1EABILPGA1003  ;       ;999999;MU-LATERAL/EXTERNA DIREITA1284X424X25E3 CB CARVALHO CE CARVA;PI;UN;00                  ;0;0;0;0;23093
1EG4071200003  ;D313   ;000400;ESTR/GAV- 407X400X100X12E CARVALHO/CARVALHO                 ;PI;UN;00                  ;0;0;0;0;23094
CFEKHJ0200A04  ;       ;999999;FERRAGENS CRISTALEIRA 2PTA 8PR 2GV CE CARVALHO              ;PF;UN;07                  ;0;0;0;0;23096
1LA4061800002  ;E638   ;000700;EST COMPACTA ESSENC LAT DE APOIO 406X315X18E  BR            ;PI;UN;01                  ;406;315;18;4,77;23190
1TR1091800003  ;F639   ;000500;PLASMA - MODULO CENTRAL TRAVA 1095X120X18E IMBUIA/IMBUIA    ;PI;UN;00                  ;1095;120;18;0;29310
1TP1352502003  ;B622   ;000500;PLASMA - MODULO RACK TOPO 1350X600X25E IMBUIA/IMBUIA        ;PI;UN;00                  ;1350;600;25;0;29313
01SBWNIAA3A01  ;CF07   ;000100;PACOTE FUNDO 2242X882X10E 6 PB LINHA STILE  NOCE            ;PT;UN;22                  ;2250;920;50;43,4;23149
01ATLMEB14003  ;CB103  ;000400;PACOTE BASE/TOPO/FERRAGEM 6PT BT STILE II CARVALHO/CARVALHO ;PT;UN;07                  ;0;0;0;58,2;23151
2RD4092500002  ;W608   ;000100;BUFF - RODAPE 423X60X18E  NOCE/NOCE                         ;PI;UN;00                  ;423;60;18;0;28647
01ATLMEB19002  ;CB108  ;000100;PACOTE BASE/TOPO/FERRAGEM 1PT BT STILE II NOCE/NOCE         ;PT;UN;07                  ;0;0;0;10,3;22967
KDIV100002     ;CK132  ;000100;KIT 1 DIVISORIA STILE 893 ARM 2 PT BATER NC                 ;PT;UN;07                  ;0;0;0;6,3;22851
KDIV100003     ;CK132  ;000400;KIT 1 DIVISORIA STILE 893 ARM 2 PT BATER CV                 ;PT;UN;07                  ;0;0;0;6,3;22852
KLAT020001     ;CK119  ;000300;KIT LATERAL STILE 893 ARM 2 PB TB                           ;PT;UN;07                  ;0;0;0;10,9;22751
KLAT020002     ;CK119  ;000100;KIT LATERAL STILE 893 ARM 2 PB NC                           ;PT;UN;07                  ;0;0;0;10,9;22752
KLAT030001     ;CK120  ;000300;GR/ST - KIT LATERAL  (T&S) TABACO                           ;PT;UN;07                  ;0;0;0;0;22755
KLAT030002     ;CK120  ;000100;GR/ST - KIT LATERAL  (T&S) NOCE                             ;PT;UN;07                  ;0;0;0;0;22756
1TP1862500011  ;B313   ;000700;ART - TOPO 1861,5X451X25E BRANCO                            ;PI;UN;00                  ;1861,5;451;25;0;22707
01AANDMF29004  ;CO08   ;000700;PACOTE LAT EXT/LAT INT./FD/CX FE/GUIA COMODA ART 8GAV BRANCO;PT;UN;07                  ;0;0;0;34;22708
1FU6621001A04  ;F622   ;000400;BUFF - FUNDO 662X619X10E  CARVALHO                          ;PI;UN;00                  ;662;619;10;14,69;28628
CFKGVT0800A03  ;L161   ;000300;GR/ST - FERRAGENS KIT GAVETEIRO C/ 4 GAVETAS (893) TABACO   ;PF;UN;07                  ;0;0;0;0;22721
KGVT060002     ;CK112  ;000100;KIT GAVETEIRO STILE C/ 3 GV 883 ARM PC NC                   ;PT;UN;07                  ;0;0;0;27;22596
KGVT060003     ;CK112  ;000400;KIT GAVETEIRO STILE C/ 3 GV 883 ARM PC CV                   ;PT;UN;07                  ;0;0;0;27;22597
KLAT010001     ;CK117  ;000300;KIT LATERAL STILE DIR 883 ARM PB/PC TB                      ;PT;UN;07                  ;0;0;0;11,1;22599
KLAT010002     ;CK117  ;000100;KIT LATERAL STILE DIR 883 ARM PB/PC NC                      ;PT;UN;07                  ;0;0;0;11,1;22600
KDIV150001     ;CK138  ;000300;KIT 1 DIVISORIA STILE GAVETEIRO 432 ARM 5 PT BATER TB       ;PT;UN;07                  ;0;0;0;3,1;22628
CFKDIV1500A03  ;L150   ;000300;GR/ST - FERRAGENS KIT DIVISORIA 432X485X18E  TABACO         ;PF;UN;07                  ;0;0;0;17,52;22629
01AGMRRF08003  ;CH13   ;000400;PACOTE DIVISORIA/LATERAL/CX FE ESTANTE VENEZA CARVALHO/CARVA;PT;UN;21                  ;1670;340;110;27,8;23192
01AGMRRF08004  ;CH13   ;000700;PACOTE DIVISORIA/LATERAL/CX FE ESTANTE VENEZA BRANCO/BRANCO ;PT;UN;21                  ;1670;340;110;27,8;23193
KPXC44         ;KPXC44 ;999999;KIT PUXADORES 04 (PUX. 7PU033) EBANO                        ;PT;UN;07                  ;0;0;0;0;29229
01ACEHIA02A04  ;CF04   ;000400;PACOTE FUNDO 2242X892/FUNDO 2242X450 3 PB LINHA STILE CARVAL;PT;UN;22                  ;2300;930;60;26,2;23039
01ATLMEB17003  ;CB106  ;000400;PACOTE BASE/TOPO/FERRAGEM 3PT BT STILE II CARVALHO/CARVALHO ;PT;UN;07                  ;0;0;0;29;23041
1BA1341800003  ;A104   ;000400;GR/ST- BASE 03 PORTAS 1341X576X18E CARVALHO                 ;PI;UN;00                  ;1341;576;18;0;23042
01ACUKMEI4002  ;CI101  ;000100;PACOTE LAT INT REVERS. 5/6 PB 2232X576X18E STILE II NOCE    ;PT;UN;07                  ;0;0;0;33,7;23128
01ATLMEB18002  ;CB107  ;000100;PACOTE BASE/TOPO/FERRAGEM 5PT BT STILE II NOCE/NOCE         ;PT;UN;07                  ;0;0;0;49,6;23129
1BA4501800002  ;A108   ;000100;GR/ST- BASE 01 PORTA 450X576X18E  NOCE                      ;PI;UN;00                  ;450;576;18;0;22968
2RD4092500004  ;W608   ;000700;BUFF - RODAPE 423X60X18E  BRANCO/BRANCO                     ;PI;UN;00                  ;423;60;18;0;28649
01ATLMEB16004  ;CB105  ;000700;PACOTE BASE/TOPO/FERRAGEM 2PT BT STILE II BRANCO/ BRANCO    ;PT;UN;07                  ;0;0;0;20,3;23016
01ATLMEB17004  ;CB106  ;000700;PACOTE BASE/TOPO/FERRAGEM 3PT BT STILE II BRANCO/BRANCO     ;PT;UN;07                  ;0;0;0;29;23048
1BA1341800004  ;A104   ;000700;GR/ST- BASE 03 PORTAS 1341X576X18E BRANCO                   ;PI;UN;00                  ;1341;576;18;0;23049
01AUMMBA21001  ;CK29   ;000300;PACOTE DIVISORIA/PRATELEIRA TABACO/TABACO                   ;PT;UN;07                  ;0;0;0;8,1;22895
01AUMMBA21002  ;CK29   ;000307;PACOTE DIVISORIA/PRATELEIRA  TABACO/BRANCO                  ;PT;UN;07                  ;0;0;0;8,1;22896
