PACOTE         ;       ;N     ;PACOTE 01                                                   ;PI;UN;00                  ;0;0;0;3112
1LT3500300A01  ;       ;000100;ESTR/GAV- LATERAL GAV. 350X100X12E F3MM NOCE                ;PI;UN;00                  ;0;0;0;15538
1LT3500300A03  ;       ;000300;ESTR/GAV- LATERAL GAV. 350X100X12E F3MM TABACO              ;PI;UN;00                  ;0;0;0;15539
1LT3500300A04  ;       ;000400;ESTR/GAV- LATERAL GAV. 350X100X12E F3MM CARVALHO            ;PI;UN;00                  ;0;0;0;15540
2CAMEMAA00A03  ;M602   ;000300;GR/ST - FACHADA  1784X85X18E  TABACO                        ;PI;UN;00                  ;1784;85;18;18813
1CAHAMBA00     ;       ;N     ;MU-DIVISORIA 8CAVILHA 433X423X18E                           ;PI;UN;00                  ;0;0;0;2865
2GBJLDQEA0001  ;       ;N     ;GR/ST MOLDURA DUPLA SOFT/CARTA 2673X120X37 TABACO           ;PI;UN;00                  ;2673;120;37;12182
2GBJLDQEA0002  ;       ;N     ;GR/ST MOLDURA DUPLA SOFT/CARTA 2673X120X37 NOCE             ;PI;UN;00                  ;2673;120;37;12183
2GBJLDQEA0004  ;       ;N     ;GR/ST MOLDURA DUPLA SOFT/CARTA 2673X120X37 BRANCO           ;PI;UN;00                  ;2673;120;37;12185
3EAQLMAA00A04  ;       ;S     ;CABECEIRA BAIXA 1309X442MM CASAL CE CARVALHO                ;PI;UN;00                  ;0;0;0;2791
1EABLHPEB0     ;E609   ;N     ;GI/HE -LAT.EXT. ESQ.1564X354X25E                            ;PI;UN;00                  ;1564;354;25;2587
1CAUJPBV00     ;       ;N     ;GR/PB-DIVIS 45L    833X535X18E                              ;PI;UN;00                  ;0;0;0;2677
1EABRUMBB0     ;       ;N     ;GR/PB-LATERAL INTERNA 1640X555X18E                          ;PI;UN;00                  ;0;0;0;2678
1FD9070900A03  ;       ;000300;ESTR/GAV- FUNDO GAV. 907X386X9E TABACO                      ;PI;UN;00                  ;0;0;0;18163
3EBLGPED00005  ;"R506
 ";N     ;MOLDURA CABECEIRA SUPERIOR 1133X116,5X25  NOCE/TABACO       ;PI;UN;00                  ;0;0;0;14887
3ECPJQBA04008  ;       ;N     ;CABECEIRA MONTADA CAMA STILE 900 CB NOCE CE TABACO CF TABACO;PI;UN;00                  ;0;0;0;14888
3BBGHPKJ05     ;CJ003  ;N     ;CONJ.LONGARINA DIR CAMA STILE 90 CM                         ;PI;UN;00                  ;0;0;0;14908
PI00000001     ;       ;N     ;BASE/TOPO                                                   ;PI;UN;00                  ;0;0;0;3083
1EAXVHMFA0004  ;E629   ;000700;SPZ - LAT. EXTERNA 1800X350X18E  BRANCO/BRANCO              ;PI;UN;00                  ;1800;350;18;15056
1EAXU2MEA1001  ;E348   ;000300;FINE - LAT.EXT. CF REVERSIVEL 363X400X18E TABACO/TABACO     ;PI;UN;00                  ;363;400;18;15063
3EBLGPED00     ;"R506
 ";N     ;MOLDURA CABECEIRA SUPERIOR 1133X116,5X25                    ;PI;UN;00                  ;1133;116,5;25;2928
3CB1132500002  ;V812   ;000100;CAMA ART- CAB. LEGGERA 1133X150X25E (CAB. A)  NOCE          ;PI;UN;00                  ;1133;150;25;28161
2DANAPA000005  ;       ;N     ;GR/ST - TRAVA PONTE MDF 1784X75X25E CB TABACO AP BRANCO     ;PI;UN;00                  ;1784;75;25;18381
3CB1132500003  ;V812   ;000400;CAMA ART- CAB. LEGGERA 1133X150X25E (CAB. A) CARVALHO       ;PI;UN;00                  ;1133;150;25;28162
3BC1451800002  ;U812   ;000100;FREE - BASE DA CABECEIRA 1451X372X18E NOCE/NOCE             ;PI;UN;00                  ;1451;372;18;28259
2GAJHDPFA0     ;       ;N     ;GR/ST MOLDURA 4 PORTAS ABS/CARTA 1783X120X25                ;PI;UN;00                  ;0;0;0;2753
2GAJHDPJA0     ;       ;N     ;GR/ST MOLDURA 4 PORTAS CARTA/CARTA 1783X120X25              ;PI;UN;00                  ;0;0;0;2754
2GAJFDPFA0     ;       ;N     ;GR/ST MOLDURA 2 PORTAS ABS/CARTA 893X120X25                 ;PI;UN;00                  ;0;0;0;2755
3EAKLMAA00A03  ;       ;S     ;CABECEIRA BAIXA 809X442MM SOLTEIRO CE TABACO                ;PI;UN;00                  ;0;0;0;2783
3EAKLMAA00A04  ;       ;S     ;CABECEIRA BAIXA 809X442MM SOLTEIRO CE CARVALHO              ;PI;UN;00                  ;0;0;0;2784
2AA3TDMCA0     ;       ;N     ;PORTA/CHANF/ESQ 2260X446X18                                 ;PI;UN;00                  ;0;0;0;2708
1CAUJPBV01     ;       ;N     ;GR/PB-DIVIS 45L    833X525X18E                              ;PI;UN;00                  ;0;0;0;2709
1BACJLMEA0     ;B3     ;N     ;GR/PB-TOPO 893X576X18E                                      ;PI;UN;00                  ;0;0;0;2731
1EACRFMEC0     ;       ;N     ;EXP-LAT/EXT/ESQ 2311,5X905X18E                              ;PI;UN;00                  ;0;0;0;2619
3BAHHPKJ00     ;Q813   ;N     ;LONG. TRANSV. DIR 2079X114,5X25                             ;PI;UN;00                  ;2079;114,5;25;2830
2AA3NCMFA0     ;G4     ;N     ;GR/ST-PORTA ESQ ABS/ABS 1619X442X18E                        ;PI;UN;00                  ;0;0;0;2868
1BANDMGA00     ;       ;N     ;FACHADA/GAV-RETA  429X156X18E                               ;PI;UN;00                  ;0;0;0;2872
1BABPEMEA0A01  ;B11    ;N     ;GR/ST TOPO 371X570,5X18E CB NOCE                            ;PI;UN;00                  ;371;570,5;18;18281
1EACM3MEE0002  ;E44    ;000100;GR/MERCURE - LAT EXT REV ARM SEM PORTA 2321X382X18E  NC     ;PI;UN;01                  ;2321;382;18;18282
1LT5500900A03  ;       ;000300;ESTR/GAV-LATERAL GAV.550X100X12 F9MM TABACO                 ;PI;UN;00                  ;0;0;0;18173
3BAQHPBE00     ;       ;N     ;LONG SUP MENOR CAMA 1565X114,5X25,5E                        ;PI;UN;00                  ;0;0;0;2589
1CAVUPAA00004  ;C603   ;000700;EST RACK ESSENCIAL DIVISORIA DIR 598.5X315X25E BR           ;PI;UN;01                  ;598,5;315;25;9658
1CAVUPAA01002  ;C604   ;000100;EST RACK ESSENCIAL DIVISORIA ESQ 598.5X315X25E NC           ;PI;UN;01                  ;598,5;315;25;9659
5AEFBF00110    ;       ;S     ;CAIXA FERR GR/PB  NOCE 410X165X130H                         ;PI;UN;00                  ;0;0;0;2683
3BBFHPKD00     ;       ;N     ;CONJ.LONGARINA  MENOR CAMA 90 STILE                         ;PI;UN;00                  ;0;0;0;2933
1EAXU2MEA2001  ;E350   ;000300;FINE - LATERAL INTERNA 363X400X18 TABACO/TABACO             ;PI;UN;00                  ;363;400;18;15064
2AA3BCMFB0A07  ;G602   ;000700;GR/ST - PORTA ESQUERDA 651X442X18E BRANCO/BRANCO            ;PI;UN;00                  ;651;442;18;18907
1AAQFPFJ00     ;       ;N     ;MU-BASE 941X451X25 C/ RODIZIO                               ;PI;UN;00                  ;0;0;0;2543
1CAMGMBF00     ;       ;N     ;CRD-DIVISORIA C/ PASSA FIO 829X423X18E                      ;PI;UN;00                  ;0;0;0;2546
1CASMMBA00     ;C11    ;N     ;GR/ST-DIV SUP/LAT 893X498X18E                               ;PI;UN;00                  ;893;498;18;2732
1CASMMBG00     ;C12    ;N     ;GR/ST-DIV CALCEIRO 893X498X18E                              ;PI;UN;00                  ;893;498;18;2733
3BBGHPKJ00     ;       ;N     ;CONJ.LONGARINA DIR CAMA STILE  140CM                        ;PI;UN;00                  ;0;0;0;2669
3BBGHPKK00     ;CJ005  ;N     ;CONJ.LONGARINA ESQ CAMA STILE 140CM                         ;PI;UN;00                  ;0;0;0;2670
3ECPJQBA00     ;       ;N     ;CABECEIRA MONTADA CAMA STILE 1400                           ;PI;UN;00                  ;1633;690;25;2671
3BAHHPKK00     ;Q812   ;N     ;LONG. TRANSV.ESQ 2079X114,5X25                              ;PI;UN;00                  ;2079;114,5;25;2831
3BAUHPBA00     ;       ;N     ;LONG INF MAIOR CAMA 2108X114,5X25,5E                        ;PI;UN;00                  ;0;0;0;2832
3BAXHPEM00     ;Q814   ;N     ;LONG. LONGITUDINAL DIR 1990X114,5X25                        ;PI;UN;00                  ;1990;114,5;25;2833
3BAIHPKD00     ;Q816   ;N     ;LONG. TRANSV. PEQUENA 1757X114,5X25                         ;PI;UN;00                  ;1757;114,5;25;2835
1EACMRMEE1002  ;E43    ;000100;GR/MERCURE - LAT EXT REV ARM SEM PORTA 2321X600X18E  NC     ;PI;UN;01                  ;2321;600;18;18283
1FABWCIA00A01  ;F19    ;000100;GR/MERCURE - FUNDO ARM SEM PORTA 2242X381X10E  NC           ;PI;UN;01                  ;2242;381;10;18284
1CBDUPAA01004  ;C605   ;000700;HM-DIVISORIA HOME SUPERIOR 2262X315X25E BRANCO/BRANCO       ;PI;UN;00                  ;0;0;0;9666
2BABEMCA00     ;       ;N     ;FACHADA GAVETA 45L 446X161X18E                              ;PI;UN;00                  ;0;0;0;2593
1FAAXSIAA0     ;       ;N     ;EST/SU-FUNDO L45 1543X910X10E                               ;PI;UN;00                  ;0;0;0;2594
1CBDUPAA00004  ;C601   ;000700;HM-DIVISORIA HOME INFERIOR 2262X315X25E BRANCO/BRANCO       ;PI;UN;00                  ;2262;315;25;9663
1AAXKMEA00     ;       ;N     ;EXP-BASE 1383X907X18E                                       ;PI;UN;00                  ;0;0;0;2597
1AAAFMFJ00     ;       ;N     ;BASE CRIADO STILE 475X451X18                                ;PI;UN;00                  ;0;0;0;2803
1BAAXFMFQ0     ;       ;N     ;TOPO CRIADO STILE 475X451X18                                ;PI;UN;00                  ;0;0;0;2804
1EAXSZMEO0004  ;E319   ;000400;CR/ST - LATERAL DIREITA 484X449X18E  CARVALHO/CARVALHO      ;PI;UN;00                  ;484;449;18;9878
PI00000003     ;       ;N     ;PRATELEIRA                                                  ;PI;UN;00                  ;0;0;0;3085
1EABCLPGA0     ;       ;N     ;MU-LATERAL/ REVERSIVEL 644X424X25E                          ;PI;UN;00                  ;0;0;0;2547
1BAFNFPFB0     ;       ;N     ;MU-TOPO/DV/CTR/90 1843X451X25                               ;PI;UN;00                  ;0;0;0;2548
1FAABPIAA0     ;       ;N     ;CRD- FUNDO 162X838X10E                                      ;PI;UN;00                  ;0;0;0;2551
2BAMEMCA00     ;       ;N     ;FACHADA/GAV-CHANF  820X316X18E                              ;PI;UN;00                  ;0;0;0;2685
3BBSHPKJ00     ;       ;N     ;CONJ.LONGARINA DIR CAMA STILE 160CM                         ;PI;UN;00                  ;0;0;0;2688
3BBSHPKK00     ;       ;N     ;CONJ.LONGARINA ESQ CAMA STILE 160CM                         ;PI;UN;00                  ;0;0;0;2689
3BADHPEA00     ;Q815   ;N     ;LONG. LONGITUDINAL PEQUENA 1579X114,5X25                    ;PI;UN;00                  ;1579;114,5;25;2836
1EABANMED0     ;E310   ;N     ;MU-LATERAL EXT/ DIR 484X449X18                              ;PI;UN;00                  ;484;449;18;2837
1FAAKFIA00     ;F310   ;N     ;FUNDO 492X442X10E                                           ;PI;UN;00                  ;492;442;10;2838
1BAENPMEM0     ;       ;N     ;EXP-TOPO 1343X903X18E                                       ;PI;UN;00                  ;0;0;0;2598
1EACRFMED0     ;       ;N     ;EXP-LAT/EXT/DIR 2311,5X905X18E                              ;PI;UN;00                  ;0;0;0;2599
1CAVTMBI00     ;       ;N     ;EXP-DIVISORIA 600X680X18E                                   ;PI;UN;00                  ;0;0;0;2600
1FABL2IAA0     ;       ;N     ;EXP-FUNDO 1930X1352X10E                                     ;PI;UN;00                  ;0;0;0;2602
1CAHGMEI00     ;C301   ;N     ;MU-DIVISORIA CRIADO MUDO 433X426X18                         ;PI;UN;00                  ;433;426;18;2810
1EAXSZMEO1004  ;E320   ;000400;CR/ST - LATERAL ESQUERDA 484X449X18E  CARVALHO/CARVALHO     ;PI;UN;00                  ;484;449;18;9879
2AA4TEMJB0     ;G5     ;N     ;GR/ST - PORTA CORRER ESQ 2260X915X18E                       ;PI;UN;00                  ;0;0;0;3655
2BARDMHA00     ;M4     ;N     ;GR/ST - FACHADA  GAV 826X156X18E                            ;PI;UN;00                  ;0;0;0;3672
1FAXT7IA00A03  ;F326   ;000300;FINE - FUNDO 373X370X10E  TABACO                            ;PI;UN;00                  ;0;0;0;12878
1BAFJLMEA0002  ;B605   ;000100;GR/ST - TOPO 1784X576X18E  NOCE                             ;PI;UN;00                  ;1784;576;18;18339
1EACXRMEA0002  ;E618   ;000100;GR/ST - LAT. EXTERNA DIR 2329X600X18E  NOCE/NOCE            ;PI;UN;00                  ;2329;600;18;18341
1EACXRMEA1002  ;E619   ;000100;GR/ST - LAT. EXTERNA ESQ 2329X600X18E NOCE/NOCE             ;PI;UN;00                  ;2329;600;18;18342
3BAHHPKJ00001  ;Q813   ;000300;LONG. TRANSV. DIR 2079X114,5X25  TABACO/TABACO              ;PI;UN;00                  ;2079;114,5;25;10194
3BAHHPKK00001  ;Q812   ;000300;LONG. TRANSV.ESQ 2079X114,5X25  TABACO/TABACO               ;PI;UN;00                  ;2079;114,5;25;10195
2PT8901502031  ;S1068  ;003100;COZINHA INOVA PORTA 890X396X15 TW                           ;PI;UN;34                  ;890;396;15;51469
2PT8901501031  ;S1069  ;003100;COZINHA INOVA PORTA 890X346X15 TW                           ;PI;UN;34                  ;890;346;15;51470
2PT8901500031  ;S1070  ;003100;COZINHA INOVA PORTA 890X296X15 TW                           ;PI;UN;34                  ;890;296;15;51471
2PT4461502031  ;S1071  ;003100;COZINHA INOVA PORTA 440X795X15 TW                           ;PI;UN;34                  ;440;795;15;51472
2PT4461501031  ;S1072  ;003100;COZINHA INOVA PORTA 440X695X15 TW                           ;PI;UN;34                  ;440;695;15;51473
3EBUFPBA00003  ;U805   ;000400;BASE DA CABECEIRA 1833X325X25 CARVALHO/CARVALHO             ;PI;UN;00                  ;1833;325;25;10238
3EBUGPED00003  ;R508   ;000400;MOLDURA CABECEIRA SUPERIOR 1833X116,5X25 CARVALHO/CARVALHO  ;PI;UN;00                  ;1833;116,5;25;10239
2DANAPA000002  ;       ;N     ;GR/ST - TRAVA PONTE MDF 1784X75X25E CB NOCE AP NOCE         ;PI;UN;00                  ;1784;75;25;18348
1EACJSMEB0     ;E33    ;N     ;GR/ST - LAT INT 2232X576X18E                                ;PI;UN;00                  ;0;0;0;3619
1ECJUMBB01     ;E27    ;N     ;GR/ST - LAT INT DIR 2232X576X18E                            ;PI;UN;00                  ;0;0;0;3620
1CAUMMBA01     ;C27    ;N     ;GR/ST - DIV GAVETEIRO 883X498X18E                           ;PI;UN;00                  ;883;498;18;3622
1FAAQFIA00A01  ;F609   ;000100;GR/ST - FUNDO 650X442X10E  NOCE                             ;PI;UN;00                  ;650;442;10;18343
1FAXT8IA00A03  ;F327   ;000300;FINE - FUNDO 373X243X10E  TABACO                            ;PI;UN;00                  ;0;0;0;12830
1FAXTTIA00A03  ;F328   ;000300;FINE - FUNDO 373X520X10E TABACO                             ;PI;UN;00                  ;0;0;0;12831
1FAAQNIA01A01  ;F610   ;000100;GR/ST - FUNDO 650X893X10E NOCE                              ;PI;UN;00                  ;650;893;10;18344
1EAARGMBB0     ;E25    ;N     ;GR/ST - LAT NICHO 438X498X18E                               ;PI;UN;00                  ;0;0;0;3399
1AAWQMEK00     ;A7     ;N     ;GR/ST-BASE 2686X598X18                                      ;PI;UN;00                  ;2686;598;18;3400
1BAHHRMEK0     ;B7     ;N     ;GR/ST - TOPO 2686X598X18E                                   ;PI;UN;00                  ;0;0;0;3401
1CBG1MFA00001  ;H305   ;000300;FINE - PRATELEIRA 362X356X18E  TABACO/TABACO                ;PI;UN;00                  ;362;356;18;12875
1EAXU2MEA6001  ;E346   ;000300;FINE - LAT.PORTA REVERSIVEL 363X400X18E TABACO/TABACO       ;PI;UN;00                  ;363;400;18;12876
1EACUKMEJ0     ;E20    ;999999;GR/ST - LAT INT ESQ 2262X520X18E                            ;PI;UN;00                  ;2262;520;18;3656
1EACMRMED0     ;E28    ;999999;GR/ST - LAT EXT DIR 2321X600X18E                            ;PI;UN;00                  ;0;0;0;3657
1BAFJNMFA0     ;B9     ;N     ;GR/ST - TOPO 1784X598X18E                                   ;PI;UN;00                  ;0;0;0;3658
3BBGHPKK00001  ;CJ005  ;N     ;CONJ.LONGARINA ESQ CAMA STILE 140CM CB TABACO CE TABACO     ;PI;UN;00                  ;0;0;0;10082
3BBRHPKD00001  ;CJ006  ;N     ;CONJ.LONGARINA  MENOR CAMA STILE  140CM CB TABACO CE TABACO ;PI;UN;00                  ;1557;114,5;25;10083
3EBTFPBA00001  ;U804   ;000300;BASE DA CABECEIRA 1633X325X25  TABACO/TABACO                ;PI;UN;00                  ;1633;325;25;10085
3EBTGPED00001  ;R507   ;000300;MOLDURA CABECEIRA SUPERIOR 1633X116,5X25 TABACO/TABACO      ;PI;UN;00                  ;1633;116,5;25;10086
3BAIHPKD00001  ;Q816   ;000300;LONG. TRANSV. PEQUENA 1757X114,5X25 TABACO/TABACO           ;PI;UN;00                  ;1757;114,5;25;10196
3BAXHPEM00001  ;Q814   ;000300;LONG. LONGITUDINAL DIR 1990X114,5X25 TABACO/TABACO          ;PI;UN;00                  ;1990;114,5;25;10197
3BBGHPKJ01001  ;CJ009  ;N     ;CONJ.LONGARINA DIR CAMA STILE  1600CM CB TABACO CE TABACO   ;PI;UN;00                  ;2079;114,5;25;10199
3BBGHPKK01001  ;CJ013  ;N     ;CONJ.LONGARINA ESQ CAMA STILE 1600CM CB TABACO CE TABACO    ;PI;UN;00                  ;2079;114,5;25;10200
1EACJUMEB1     ;E42    ;N     ;GR/ST - LAT INT 2232X576X18E                                ;PI;UN;00                  ;0;0;0;3627
1AABLMBA01     ;A12    ;N     ;GR/ST - BASE 1341X576X18E                                   ;PI;UN;00                  ;0;0;0;3700
3EBTLPFA01     ;X802   ;N     ;BARRA CABECEIRA 1833X150X25(LEGGERA 1600)                   ;PI;UN;00                  ;1833;150;25;10342
3EBTLPFA00     ;X801   ;N     ;BARRA CABECEIRA 1633X150X25(LEGGERA 1400)                   ;PI;UN;00                  ;0;0;0;10279
3BBGHPKK05     ;CJ004  ;N     ;CONJ.LONGARINA ESQ CAMA STILE  90CM                         ;PI;UN;00                  ;0;0;0;14909
3BBRHPKD05     ;       ;N     ;CONJ.LONGARINA  MENOR CAMA STILE  90CM                      ;PI;UN;00                  ;0;0;0;14910
1EAXSZMEO0003  ;E319   ;000100;CR/ST - LATERAL DIREITA 484X449X18E  NOCE/NOCE              ;PI;UN;00                  ;484;449;18;9874
3ECPJQBA00001  ;       ;000300;CABECEIRA MONTADA CAMA STILE 1400  TABACO/TABACO            ;PI;UN;00                  ;1633;690;25;10087
1BAHLSMFA0002  ;B317   ;000400;FINE - TOPO 400X400X18E  CARVALHO                           ;PI;UN;00                  ;400;400;18;12880
1CBG1MFA00002  ;H305   ;000400;FINE - PRATELEIRA 362X356X18E CARVALHO/CARVALHO             ;PI;UN;00                  ;362;356;18;12881
1EAXU2MEA6002  ;E346   ;000400;FINE - LAT.PORTA REVERSIVEL 363X400X18E CARVALHO/CARVALHO   ;PI;UN;00                  ;363;400;18;12882
2AA1AFMFA0002  ;G304   ;000400;FINE - PORTA REVERSIVEL 357X356X18E CARVALHO/CARVALHO       ;PI;UN;00                  ;357;356;18;12883
1HAKLAAA00     ;F13    ;N     ;GR/ST - FUNDO GAV 811X385X3E                                ;PI;UN;00                  ;0;0;0;3628
2BAPDMCA00     ;M3     ;N     ;GR/ST - FACHADA  GAV 610X156X18E                            ;PI;UN;00                  ;0;0;0;3629
1CAUMMEN00     ;C23    ;N     ;GR/ST - DIV SUP CFURO CENTRAL 883X498X18E                   ;PI;UN;00                  ;883;498;18;3632
1EACJUMEB2     ;E31    ;N     ;GR/ST - LAT INT 2232X576X18E                                ;PI;UN;00                  ;0;0;0;3634
1CAHMMBG00     ;C24    ;N     ;GR/ST - DIV SFURO CABID 432X498X18E                         ;PI;UN;00                  ;0;0;0;3582
2GAJMEPJA0     ;       ;N     ;GR/ST MOLDURA CABINE CARTA/CARTA                            ;PI;UN;00                  ;0;0;0;3328
3EBUFPBA01     ;U807   ;N     ;BASE DA CABECEIRA 1833X320X25(LEGGERA 1600)                 ;PI;UN;00                  ;1833;320;25;10349
3ECPJQBA02     ;       ;N     ;CABECEIRA MONTADA CAMA LEGGERA 1400                         ;PI;UN;00                  ;0;0;0;10351
3ECPJQBA03     ;       ;N     ;CABECEIRA MONTADA CAMA LEGGERA 1600                         ;PI;UN;00                  ;0;0;0;10352
1EACMRMED1     ;E36    ;N     ;GR/ST - LAT EXT DIR 2321X600X18E                            ;PI;UN;00                  ;0;0;0;3666
1EABEGMEQ0     ;E37    ;N     ;GR/ST - LAT INT ESQ CALC 759X498X18E                        ;PI;UN;00                  ;0;0;0;3667
1EABHGMEH0     ;E38    ;N     ;GR/ST - LAT NICHO 1023X498X18E                              ;PI;UN;00                  ;0;0;0;3668
2BAQDMHA00     ;M6     ;N     ;GR/ST - FACHADA  GAV 846X156X18E                            ;PI;UN;00                  ;0;0;0;3671
3ECPJQBA01002  ;       ;000307;CABECEIRA MONTADA CAMA STILE 1600  TABACO/BRANCO            ;PI;UN;00                  ;1640;595;18;10209
1FAXT7IA00A04  ;F326   ;000400;FINE - FUNDO 373X370X10E  CARVALHO                          ;PI;UN;00                  ;0;0;0;12884
3ABFHPFC00005  ;Y802   ;000307;PE REVERSIVEL 320X170X25  TABACO/BRANCO                     ;PI;UN;00                  ;320;170;25;10096
3BAGHPKK00005  ;"Q805
 ";000307;LONG. TRANSV.ESQ 1979X114,5X25  TABACO/BRANCO               ;PI;UN;00                  ;1979;114,5;25;10098
3BAKHPEA00002  ;Q810   ;000307;LONG. LONGITUDINAL PEQUENA 1379X114,5X25  TABACO/BRANCO     ;PI;UN;00                  ;1379;114,5;25;10099
1CAVUPAA00001  ;C603   ;000300;EST RACK ESSENCIAL DIVISORIA DIR 598.5X315X25E TB           ;PI;UN;01                  ;598,5;315;25;9634
1CAVUPAA01001  ;C604   ;000300;EST RACK ESSENCIAL DIVISORIA ESQ 598.5X315X25E TB           ;PI;UN;01                  ;598,5;315;25;9635
1LT5500900A04  ;       ;000400;ESTR/GAV-LATERAL GAV.550X100X12 F9MM CARVALHO               ;PI;UN;00                  ;0;0;0;18174
2GAJNDQFEA0    ;       ;N     ;GR/ST MOLDURA 03 PORTAS CARTA/ABS 1420X120X37               ;PI;UN;00                  ;0;0;0;9719
1CAHMMBA01     ;C26    ;N     ;GR/ST - DIV NICHO 432X498X18E                               ;PI;UN;00                  ;432;498;18;3635
1BAENLMBA0     ;B10    ;N     ;GR/ST - TOPO 1341X576X18E                                   ;PI;UN;00                  ;0;0;0;3558
1EACJUMEB0     ;E39    ;N     ;GR/ST-LAT INT DIR  2232X576X18E                             ;PI;UN;00                  ;0;0;0;3583
2BABDMHA00     ;M1     ;N     ;GR/ST - FACHADA  GAV 396X156X18E                            ;PI;UN;00                  ;0;0;0;3584
1HADLAAA00     ;F11    ;N     ;GR/ST - FUNDO GAV 360X386X3E                                ;PI;UN;00                  ;0;0;0;3585
2GBJMEPEA0     ;       ;N     ;GR/ST MOLDURA CABINE SOFT/CARTA                             ;PI;UN;00                  ;0;0;0;3357
3CB1832500002  ;V816   ;000100;CAMA ART- CAB. LEGGERA 1833X150X25E (CAB. A)  NOCE          ;PI;UN;00                  ;1833;150;25;28181
3CB1832500003  ;V816   ;000400;CAMA ART- CAB. LEGGERA 1833X150X25E (CAB. A) CARVALHO       ;PI;UN;00                  ;1833;150;25;28182
3CB1832500004  ;V816   ;000700;CAMA ART- CAB. LEGGERA 1833X150X25E (CAB. A)  BRANCO        ;PI;UN;00                  ;1833;150;25;28183
2AA3BCMFB0A01  ;G602   ;000100;GR/ST - PORTA ESQUERDA 651X442X18E NOCE/NOCE                ;PI;UN;00                  ;651;442;18;18346
3BARHPKD00002  ;Q809   ;000307;LONG. TRANSV. PEQUENA 1557X114,5X25  TABACO/BRANCO          ;PI;UN;00                  ;1557;114,5;25;10100
1FAAQFIA00A20  ;F609   ;000700;GR/ST - FUNDO 650X442X10E  BRANCO                           ;PI;UN;00                  ;650;442;10;18334
3BBRHPKD01001  ;CJ012  ;N     ;CONJ.LONGARINA  MENOR CAMA STILE  160CM CB TABACO CE TABACO ;PI;UN;00                  ;1757;114,5;25;10201
3EBUFPBA00001  ;U805   ;000300;BASE DA CABECEIRA 1833X325X25 TABACO/TABACO                 ;PI;UN;00                  ;1833;325;25;10203
3EBUGPED00001  ;R508   ;000300;MOLDURA CABECEIRA SUPERIOR 1833X116,5X25  TABACO/TABACO     ;PI;UN;00                  ;1833;116,5;25;10204
1CAFMMBK00     ;C21    ;N     ;GR/ST - DIV CFURO CABID 440X498X18E                         ;PI;UN;00                  ;440;498;18;3559
1ECJUMBB00     ;E26    ;N     ;GR/ST - LAT INT ESQ 2232X576X18E                            ;PI;UN;00                  ;0;0;0;3560
1FACEHIA00     ;F10    ;N     ;GR/ST - FUNDO 2242X450X10E                                  ;PI;UN;00                  ;2242;450;10;3561
1AABLMBA00     ;A11    ;N     ;GR/ST - BASE 1341X576X18E                                   ;PI;UN;00                  ;0;0;0;3563
2AA1AFMFA0001  ;G304   ;000300;FINE - PORTA REVERSIVEL 357X356X18E  TABACO/TABACO          ;PI;UN;00                  ;357;356;18;12877
2GBJFDPFA0     ;       ;N     ;GR/ST MOLDURA DUPLA 2 PORTAS SOFT/CARTA 893X120X25          ;PI;UN;00                  ;0;0;0;3354
2GBJLDPFA0     ;       ;N     ;GR/ST MOLDURA DUPLA 6 PORTAS SOFT/CARTA 2673X120X25         ;PI;UN;00                  ;0;0;0;3356
3ECPJQBA01001  ;       ;000300;CABECEIRA MONTADA CAMA STILE 1600  TABACO/TABACO            ;PI;UN;00                  ;0;0;0;10205
1AAGQMEL00     ;A8     ;N     ;GR/ST-BASE 2235X576X18E                                     ;PI;UN;00                  ;2235;576;18;3433
1BAGPRMEM0     ;B8     ;N     ;GR/ST - TOPO 2235X576X18E                                   ;PI;UN;00                  ;2235;576;18;3434
1CAHMMBA00     ;C17    ;N     ;GR/ST DIVI CABIDEIRO 432X498X18E                            ;PI;UN;00                  ;432;498;18;3435
1CAFMMBK01     ;C22    ;N     ;GR/ST - DIV SFURO CABID 440X498X18E                         ;PI;UN;00                  ;440;498;18;3564
1EAAPSPEF0     ;       ;N     ;EST/BA-LAT/INT/DIR 359,5X576X25E                            ;PI;UN;00                  ;0;0;0;3250
1EABLHPEE0     ;       ;N     ;EST/SU-LT/INT/DIR 1564X354X25E                              ;PI;UN;00                  ;0;0;0;3246
1EABLHPEF0     ;       ;N     ;EST/SU-LT/INT/ESQ 1564X354X25E                              ;PI;UN;00                  ;0;0;0;3247
1CAXCPEA00     ;       ;N     ;EST/N-PRAT 90L 900X353X25E                                  ;PI;UN;00                  ;0;0;0;3248
1FAAQNIA01A20  ;F610   ;000700;GR/ST - FUNDO 650X893X10E  BRANCO                           ;PI;UN;00                  ;0;0;0;18335
1AAATMMEA0002  ;A602   ;000100;ES- BASE PONTE 1784X600X18E NOCE/NOCE                       ;PI;UN;00                  ;1784;600;18;18337
1FAXT8IA00A20  ;F327   ;000700;FINE - FUNDO 373X243X10E  BRANCO                            ;PI;UN;00                  ;0;0;0;12845
3BADHPEA00004  ;Q815   ;000700;LONG. LONGITUDINAL PEQUENA 1579X114,5X25  BRANCO/BRANCO     ;PI;UN;00                  ;1579;114,5;25;10245
3BAHHPKJ00004  ;Q813   ;000700;LONG. TRANSV. DIR 2079X114,5X25  BRANCO/BRANCO              ;PI;UN;00                  ;2079;114,5;25;10246
